ID,conforto,conforto_n
446,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço central no banco traseiro, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 3",46
447,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 3",45
448,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 3",45
449,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 3",45
450,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Sistema start-stop, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 3",43
451,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco do motorista com ventilação, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Porta-luvas climatizado, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Suspensão pneumática, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 4",48
452,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco do motorista com ventilação, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Saída de ar para o banco traseiro, Sistema start-stop, Suspensão pneumática, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 4",46
453,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco do motorista com ventilação, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Destravamento através de aplicativo, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Porta-luvas climatizado, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Sistema start-stop, Suspensão pneumática, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 4",48
454,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assistente de estacionamento semiautomático, Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle de velocidade adaptativo, Controle elétrico dos vidros dianteiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Sistema start-stop, Troca de marchas no volante, Zonas de ar-condicionado: 2",36
455,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assistente de estacionamento semiautomático, Auto Hold, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias de ajuste, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle de largada, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Controle eletrônico de amortecimento, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Recuperação de energia cinética, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Roda-livre, Rodas de liga leve, Sistema start-stop, Teto panorâmico, Teto solar elétrico, Troca de marchas no volante, Zonas de ar-condicionado: 2",42
