ID,Marca:,Modelo Base:,Versão:,Ano:,Combustível:,Propulsão:,Configuração:,Garantia:,Lugares:,Portas:,Porte:,Procedência:,Valor FIPE:,Alimentação:,Aspiração:,cilindros,tipo_cilindro,Comando de Válvulas:,Disposição:,Instalação:,Razão de Compressão:,Válvulas por Cilindro:,Variação do Comando:,Acoplamento:,Câmbio:,Quantidade de Marchas:,Tração:,Pneus Dianteiros:,Pneus Traseiros:,Freios Dianteiros:,Freios Traseiros:,Suspensão Dianteira:,Elemento Elástico da Suspensão:,Suspensão Traseira:,Assistência de Direção:,Coeficiente de Arrasto:,url,id,Plataforma:,Código do Câmbio:,Acionamento do Comando:,Observações:,Código do Motor:,Geração:,Série:,Tuchos:,Pneu Estepe:,Capacidade de Bateria:,Potência de recarga:,Viscosidade do óleo:,valor_data
331,Audi,A4,A4 3.0 V6,2002,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 26.375 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,CVT,6,Dianteira,215/55 R16,215/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL46,NA,NA,NA,NA,2,B6,Hidráulicos,NA,NA,NA,NA,09/2024
332,Audi,A4,A4 2.4 V6,2002,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 29.749 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,CVT,6,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL46,NA,NA,NA,NA,2,B6,Hidráulicos,NA,NA,NA,NA,09/2024
333,Audi,A4 Avant,A4 Avant 3.0 V6,2002,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 30.789 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,CVT,6,Dianteira,215/55 R16,215/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL46,NA,NA,NA,NA,2,B6,NA,NA,NA,NA,NA,09/2024
334,Audi,A6 Avant,A6 Avant Allroad 2.7 V6 Turbo Quattro,2002,Gasolina,Combustão,Perua,2 anos,5,4,Grande,Importado,R$ 45.166 (09/2024),Injeção multiponto,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"9,3:1",5,NA,Conversor de torque,Automático,5,Integral permanente,225/55 R17,225/55 R17,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola pneumática,"Independente, braços sobrepostos",Hidráulica,"0,36",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,ZF 5HP,NA,NA,NA,2,4B,Hidráulicos,NA,NA,NA,NA,09/2024
335,Audi,A3,A3 1.8 (4 portas),2001,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 18.431 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
336,Audi,A3,A3 1.8 (2 portas),2001,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Nacional,R$ 19.202 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
337,Audi,A3,A3 1.6 AT,2001,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 26.534 (09/2024),Injeção multiponto,Natural,4,em linha,"Único no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",2,NA,Conversor de torque,Automático,4,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
338,Audi,A4 Avant,A4 Avant 1.8 20V Turbo,2001,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 24.820 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Longitudinal,Dianteiro,"9,5:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,EA113,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
339,Audi,A6,A6 4.2 V8 Quattro,2001,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 46.678 (09/2024),Injeção multiponto,Natural,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,11:1,5,NA,Conversor de torque,Automático,5,Integral permanente,235/50 R16,235/50 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,NA,NA,NA,NA,2,4B,NA,NA,NA,NA,NA,09/2024
340,Audi,A6,A6 2.4 V6,2001,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 28.985 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,NA,NA,NA,NA,2,4B,NA,NA,NA,NA,NA,09/2024
341,Audi,A6 Avant,A6 Avant 2.7 V6,2001,Gasolina,Combustão,Perua,1 ano,5,4,Grande,Importado,R$ 41.136 (09/2024),Injeção multiponto,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"9,3:1",5,NA,Conversor de torque,Automático,5,Dianteira,215/55 R16,215/55 R16,Disco ventilado,Disco sólido,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",Hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,ZF 5HP,NA,NA,NA,2,4B,Hidráulicos,NA,NA,NA,NA,09/2024
342,Audi,A3,A3 1.8 Turbo AT,2000,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 20.361 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Conversor de torque,Automático,4,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
343,Audi,A3,A3 1.8 Turbo (4 portas),2000,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 18.733 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
344,Audi,A3,A3 1.8 Turbo (2 portas),2000,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Nacional,R$ 20.549 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
345,Audi,A6,A6 2.7 V6 Quattro,2000,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 32.826 (09/2024),Injeção multiponto,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"9,3:1",5,NA,NA,Automático,5,Integral permanente,215/55 R16,215/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,NA,NA,NA,NA,2,4B,Hidráulicos,NA,NA,NA,NA,09/2024
346,Audi,S4 Avant,S4 Avant 2.7 V6 Quattro,2000,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 48.467 (09/2024),Injeção multiponto,Turbocompressor,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"9,3:1",5,NA,Embreagem monodisco a seco,Manual,6,Integral permanente,255/35 R18,255/35 R18,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,B5,NA,NA,NA,NA,1,NA,Hidráulicos,NA,NA,NA,NA,09/2024
347,Audi,S8,S8 4.2 V8 Quattro,2000,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 71.814 (09/2024),Injeção multiponto,Natural,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,11:1,5,NA,Conversor de torque,Automático,5,Integral permanente,245/45 R18,245/45 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,D2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,09/2024
348,Audi,Tt,Tt 1.8 Turbo,2000,Gasolina,Combustão,Cupê,1 ano,4,2,Médio,Importado,R$ 62.278 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,Admissão,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8N,Hidráulicos,NA,NA,NA,NA,09/2024
349,Audi,Tt Roadster,Tt Roadster 1.8 Turbo Quattro,2000,Gasolina,Combustão,Conversível,1 ano,2,2,Médio,Importado,R$ 84.525 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"8,9:1",5,Admissão,Embreagem monodisco a seco,Manual,6,Integral sob demanda,225/45 R17,225/45 R17,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8N,Hidráulicos,NA,NA,NA,NA,09/2024
350,Audi,A3,A3 1.8 Turbo,1999,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 17.995 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
351,Audi,A3,A3 1.8 AT,1999,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 18.972 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",5,NA,Conversor de torque,Automático,4,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
352,Audi,A3,A3 1.8,1999,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 17.995 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
353,Audi,A3,A3 1.6,1999,Gasolina,Combustão,Hatch,1 ano,5,4,Médio,Nacional,R$ 16.855 (09/2024),Injeção multiponto,Natural,4,em linha,"Único no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",2,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
354,Audi,A4,A4 2.4 V6,1999,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,NA,Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,NA,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,NA
355,Audi,A4 Avant,A4 Avant 2.8 V6 30V,1999,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 28.465 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,6:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
356,Audi,S3,S3 1.8 Turbo Quattro,1999,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Importado,R$ 44.521 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,9:1,5,Admissão,Embreagem monodisco a seco,Manual,6,Integral sob demanda,225/45 R17,225/45 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, braço arrastado",Hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
357,Audi,A3,A3 1.8 Turbo AT,1998,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Importado,R$ 16.802 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Conversor de torque,Automático,4,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
358,Audi,A4,A4 2.4 V6,1998,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,NA,Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,NA
359,Audi,A4,A4 1.8 20V Turbo,1998,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 17.583 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Longitudinal,Dianteiro,"9,5:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,EA113,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
360,Audi,A4 Avant,A4 Avant 2.4 V6,1998,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 21.569 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,5:1",5,NA,Conversor de torque,Automático,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
361,Audi,A3,A3 1.8 Turbo,1997,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Importado,R$ 15.131 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"9,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
362,Audi,A3,A3 1.8,1997,Gasolina,Combustão,Hatch,1 ano,5,2,Médio,Importado,R$ 16.466 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, correia dentada",Transversal,Dianteiro,"10,3:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PQ34,NA,NA,NA,EA113,1,8L,Hidráulicos,NA,NA,NA,NA,09/2024
363,Audi,A4,A4 2.8 V6 30V,1997,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 19.262 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,6:1",5,NA,NA,Manual,5,Dianteira,205/60 R15,205/60 R15,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,NA,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
364,Audi,A4 Avant,A4 Avant 1.8 20V Turbo,1997,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 17.520 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,"Duplo no cabeçote, correia dentada",Longitudinal,Dianteiro,"9,5:1",5,NA,Embreagem monodisco a seco,Manual,5,Dianteira,205/55 R16,205/55 R16,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,NA,NA,NA,EA113,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
365,Audi,A6,A6 2.8 V6,1997,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 20.541 (09/2024),Injeção multiponto,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"10,6:1",5,NA,Conversor de torque,Automático,5,Dianteira,215/55 R16,215/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,Eixo de torção,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C5,NA,NA,NA,NA,2,4B,NA,NA,NA,NA,NA,09/2024
366,Audi,S6,S6 Plus 4.2 V8 Quattro,1997,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 24.635 (09/2024),Injeção multiponto,Natural,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,6:1",4,NA,Embreagem monodisco a seco,Manual,6,Integral permanente,255/40 R17,255/40 R17,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",Hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,09/2024
367,Audi,S6 Avant,S6 Avant Plus 4.2 V8 Quattro,1997,Gasolina,Combustão,Perua,1 ano,5,4,Grande,Importado,R$ 30.055 (09/2024),Injeção multiponto,Natural,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,6:1",4,NA,Embreagem monodisco a seco,Manual,6,Integral permanente,255/40 R17,255/40 R17,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",Hidráulica,"0,36",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,09/2024
368,Audi,A4,A4 2.8 V6 12V,1996,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 19.166 (09/2024),Injeção multiponto,Natural,6,em V,Único no cabeçote,Longitudinal,Dianteiro,"10,3:1",2,NA,Conversor de torque,Automático,5,Dianteira,195/65 R15,195/65 R15,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,ZF 5HP,NA,NA,NA,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
369,Audi,A4 Avant,A4 Avant 1.8 20V,1996,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 14.327 (09/2024),Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"10,3:1",5,NA,NA,Manual,5,Dianteira,195/65 R15,195/65 R15,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo de torção,Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,PL45,NA,NA,NA,EA113,1,B5,Hidráulicos,NA,NA,NA,NA,09/2024
370,Audi,A6,A6 2.8 V6,1996,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 20.040 (09/2024),Injeção multiponto,Natural,6,em V,Único no cabeçote,Longitudinal,Dianteiro,"10,3:1",2,NA,Conversor de torque,Automático,4,Dianteira,195/65 R15,195/65 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,C4,ZF 4HP18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,09/2024
371,Audi,80 Avant,80 Avant 2.8 V6,1995,Gasolina,Combustão,Perua,1 ano,5,4,Médio,Importado,R$ 13.873 (09/2024),Injeção multiponto,Natural,6,em V,Único no cabeçote,Longitudinal,Dianteiro,"10,3:1",2,NA,Conversor de torque,Automático,4,Dianteira,195/65 R15,195/65 R15,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
